price,area,location,district,bedrooms_n,bathrooms_n,floors_n,house_type
24800000000.0,100 m 2,"Quận Ba Đình, Hà Nội",4,4,biệt thự,,biet-thu
37000000000.0,187 m 2,"Quận Tân Bình, TPHCM",7,7,biệt thự,,biet-thu
18000000000.0,70 m 2,"Quận Ba Đình, Hà Nội",5,5,biệt thự,,biet-thu
25000000000.0,169 m 2,"Quận Tây Hồ, Hà Nội",5,5,biệt thự,,biet-thu
24000000000.0,70 m 2,"Quận Cầu Giấy, Hà Nội",4,5,biệt thự,,biet-thu
9000000000.0,50 m 2,"Quận Bắc Từ Liêm, Hà Nội",4,5,biệt thự,,biet-thu
16000000000.0,60 m 2,"Quận Cầu Giấy, Hà Nội",5,5,biệt thự,,biet-thu
15300000000.0,60 m 2,"Quận Cầu Giấy, Hà Nội",4,5,biệt thự,,biet-thu
13999000000.0,63 m 2,"Quận Bắc Từ Liêm, Hà Nội",4,5,biệt thự,,biet-thu
68000000000.0,144 m 2,"Quận 5, TPHCM",8,8,biệt thự,,biet-thu
1000000000000.0,513 m 2,"Quận 1, TPHCM",14,13,biệt thự,,biet-thu
130000000000.0,740 m 2,"Quận Tân Bình, TPHCM",9,12,biệt thự,,biet-thu
9900000000.0,85 m 2,"Quận Gò Vấp, TPHCM",4,4,biệt thự,,biet-thu
80000000000.0,270 m 2,"Quận Tân Bình, TPHCM",6,5,biệt thự,,biet-thu
125000000000.0,252 m 2,"Quận Phú Nhuận, TPHCM",8,8,biệt thự,,biet-thu
12000000000.0,105 m 2,"Quận Gò Vấp, TPHCM",4,4,biệt thự,,biet-thu
9900000000.0,85 m 2,"Quận Gò Vấp, TPHCM",4,4,biệt thự,,biet-thu
14300000000.0,300 m 2,"Huyện Hóc Môn, TPHCM",4,6,biệt thự,,biet-thu
33000000000.0,240 m 2,"Quận Bình Thạnh, TPHCM",5,5,biệt thự,,biet-thu
50000000000.0,117 m 2,"Quận 10, TPHCM",5,5,biệt thự,,biet-thu
7500000000.0,80 m 2,"Quận Gò Vấp, TPHCM",5,4,biệt thự,,biet-thu
9500000000.0,84 m 2,"Quận Gò Vấp, TPHCM",3,3,biệt thự,,biet-thu
60000000000.0,137 m 2,"Quận 10, TPHCM",5,5,biệt thự,,biet-thu
26500000000.0,184 m 2,"Quận Bình Tân, TPHCM",4,5,biệt thự,,biet-thu
22000000000.0,160 m 2,"Quận Bình Tân, TPHCM",6,5,biệt thự,,biet-thu
110000000000.0,255 m 2,"Quận 10, TPHCM",5,5,biệt thự,,biet-thu
7200000000.0,1025 m 2,"Huyện Nhơn Trạch, Đồng Nai",3,3,biệt thự,,biet-thu
33800000000.0,192 m 2,"Quận Tân Bình, TPHCM",7,6,biệt thự,,biet-thu
6000000000.0,1200 m 2,"Huyện Nhơn Trạch, Đồng Nai",2,2,biệt thự,,biet-thu
13000000000.0,1700 m 2,"Huyện Nhơn Trạch, Đồng Nai",10,10,biệt thự,,biet-thu
13000000000.0,3597 m 2,"Huyện Nhơn Trạch, Đồng Nai",3,3,biệt thự,,biet-thu
4300000000.0,1202 m 2,"Huyện Nhơn Trạch, Đồng Nai",3,2,biệt thự,,biet-thu
38000000000.0,150 m 2,"Quận 10, TPHCM",5,5,biệt thự,,biet-thu
6500000000.0,409 m 2,"Huyện Nhơn Trạch, Đồng Nai",3,3,biệt thự,,biet-thu
26500000000.0,310 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
30000000000.0,170 m 2,"TP. Vũng Tàu, Bà Rịa - Vũng Tàu",6,8,biệt thự,,biet-thu
,100 m 2,"Quận Tây Hồ, Hà Nội",8,10,biệt thự,,biet-thu
,235 m 2,"Quận Bắc Từ Liêm, Hà Nội",4,5,biệt thự,,biet-thu
,153 m 2,"Quận Cầu Giấy, Hà Nội",16,18,biệt thự,,biet-thu
52000000000.0,100 m 2,"Quận Cầu Giấy, Hà Nội",8,16,biệt thự,,biet-thu
,83 m 2,"Quận Ba Đình, Hà Nội",4,4,biệt thự,,biet-thu
68000000000.0,250 m 2,"Quận 3, TPHCM",3,3,biệt thự,,biet-thu
110000000000.0,268 m 2,"Quận 3, TPHCM",6,6,biệt thự,,biet-thu
138000000000.0,534 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",3,3,biệt thự,,biet-thu
9900000000.0,95 m 2,"TP. Biên Hoà, Đồng Nai",4,4,biệt thự,,biet-thu
8300000000.0,220 m 2,"TP. Biên Hoà, Đồng Nai",4,3,biệt thự,,biet-thu
22500000000.0,268 m 2,"TP. Biên Hoà, Đồng Nai",10,6,biệt thự,,biet-thu
11500000000.0,110 m 2,"TP. Biên Hoà, Đồng Nai",6,4,biệt thự,,biet-thu
9450000000.0,200 m 2,"TP. Biên Hoà, Đồng Nai",5,4,biệt thự,,biet-thu
6800000000.0,85 m 2,"TP. Biên Hoà, Đồng Nai",5,3,biệt thự,,biet-thu
41344000000.0,5168 m 2,"Huyện Vĩnh Cửu, Đồng Nai",6,5,biệt thự,,biet-thu
9200000000.0,110 m 2,"TP. Biên Hoà, Đồng Nai",6,3,biệt thự,,biet-thu
16500000000.0,160 m 2,"TP. Biên Hoà, Đồng Nai",4,3,biệt thự,,biet-thu
9500000000.0,142 m 2,"TP. Biên Hoà, Đồng Nai",5,4,biệt thự,,biet-thu
7650000000.0,140 m 2,"TP. Biên Hoà, Đồng Nai",5,5,biệt thự,,biet-thu
4200000000.0,72 m 2,"TP. Biên Hoà, Đồng Nai",5,3,biệt thự,,biet-thu
12800000000.0,107 m 2,"Quận Gò Vấp, TPHCM",4,5,biệt thự,,biet-thu
13500000000.0,118 m 2,"Quận Gò Vấp, TPHCM",6,6,biệt thự,,biet-thu
45000000000.0,149 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,5,nhà phố,,biet-thu
12800000000.0,107 m 2,"Quận Gò Vấp, TPHCM",4,5,biệt thự,,biet-thu
65000000000.0,200 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,5,biệt thự,,biet-thu
65000000000.0,216 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
24000000000.0,130 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,nhà phố,,biet-thu
51000000000.0,845 m 2,"Quận 12, TPHCM",8,8,biệt thự,,biet-thu
100000000000.0,350 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,biệt thự,,biet-thu
55000000000.0,232 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,6,biệt thự,,biet-thu
22000000000.0,180 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",5,6,biệt thự,,biet-thu
170000000000.0,312 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",6,7,biệt thự,,biet-thu
58000000000.0,294 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,5,biệt thự,,biet-thu
105000000000.0,338 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,5,biệt thự,,biet-thu
248220000000.0,591 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,biệt thự,,biet-thu
65000000000.0,270 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,biệt thự,,biet-thu
40000000000.0,102 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",6,6,biệt thự,,biet-thu
139000000000.0,347 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,biệt thự,,biet-thu
53000000000.0,223 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,biệt thự,,biet-thu
60000000000.0,270 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,4,biệt thự,,biet-thu
97000000000.0,550 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
60000000000.0,212 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
200000000000.0,533 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
12800000000.0,200 m 2,"Quận Tân Phú, TPHCM",4,4,biệt thự,,biet-thu
45000000000.0,150 m 2,"Quận 5, TPHCM",5,6,biệt thự,,biet-thu
16500000000.0,135 m 2,"Quận Tân Phú, TPHCM",4,4,biệt thự,,biet-thu
85000000.0,147 m 2,"Quận Bình Thạnh, TPHCM",6,7,biệt thự,,biet-thu
300000000000.0,1200 m 2,"Quận 6, TPHCM",6,7,biệt thự,,biet-thu
330000000000.0,313 m 2,"Quận 1, TPHCM",5,7,biệt thự,,biet-thu
98000000000.0,146 m 2,"Quận Bình Thạnh, TPHCM",5,5,biệt thự,,biet-thu
300000000000.0,357 m 2,"Quận Bình Thạnh, TPHCM",5,5,biệt thự,,biet-thu
50000000000.0,377 m 2,"Quận 12, TPHCM",6,4,biệt thự,,biet-thu
50000000000.0,750 m 2,"Quận 12, TPHCM",5,3,biệt thự,,biet-thu
43800000000.0,160 m 2,"Quận 5, TPHCM",5,5,biệt thự,,biet-thu
21900000000.0,270 m 2,"Quận 7, TPHCM",6,6,biệt thự,,biet-thu
16000000000.0,95 m 2,"Quận 7, TPHCM",4,4,nhà phố,,biet-thu
24000000000.0,300 m 2,"Quận 7, TPHCM",6,6,biệt thự,,biet-thu
11800000000.0,90 m 2,"Quận 7, TPHCM",4,5,biệt thự,,biet-thu
9900000000.0,154 m 2,"Huyện Nhà Bè, TPHCM",4,5,biệt thự,,biet-thu
16900000000.0,270 m 2,"Quận 7, TPHCM",4,4,biệt thự,,biet-thu
14200000000.0,140 m 2,"Quận 7, TPHCM",5,6,biệt thự,,biet-thu
11900000000.0,90 m 2,"Quận 7, TPHCM",4,4,biệt thự,,biet-thu
17000000000.0,214 m 2,"Huyện Nhà Bè, TPHCM",5,5,biệt thự,,biet-thu
26990000000.0,309 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,biệt thự,,biet-thu
19900000000.0,455 m 2,"Quận Bình Thạnh, TPHCM",2,1,biệt thự,,biet-thu
30000000000.0,240 m 2,"Quận Bình Thạnh, TPHCM",5,6,biệt thự,,biet-thu
46000000000.0,200 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",6,6,biệt thự,,biet-thu
46000000000.0,187 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",0,0,biệt thự,,biet-thu
37000000000.0,204 m 2,"Quận Tân Bình, TPHCM",1,1,biệt thự,,biet-thu
80000000000.0,140 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,4,biệt thự,,biet-thu
360000000000.0,1000 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",3,3,biệt thự,,biet-thu
80000000000.0,140 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,biệt thự,,biet-thu
41000000000.0,160 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
37000000000.0,150 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
40000000000.0,163 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
33000000000.0,159 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,biệt thự,,biet-thu
20000000000.0,110 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
115000000000.0,400 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,4,biệt thự,,biet-thu
105000000000.0,450 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,4,biệt thự,,biet-thu
85000000000.0,147 m 2,"Quận Bình Thạnh, TPHCM",6,6,biệt thự,,biet-thu
48000000000.0,152 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",7,7,biệt thự,,biet-thu
28500000000.0,285 m 2,"Quận 12, TPHCM",4,4,biệt thự,,biet-thu
60000000000.0,400 m 2,"Quận 12, TPHCM",5,5,biệt thự,,biet-thu
61500000000.0,303 m 2,"Quận Bình Thạnh, TPHCM",5,5,biệt thự,,biet-thu
250000000000.0,970 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
36000000000.0,176 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,biệt thự,,biet-thu
65000000000.0,300 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,5,biệt thự,,biet-thu
8200000000.0,82 m 2,"TP. Nha Trang, Khánh Hòa",4,4,biệt thự,,biet-thu
4500000000.0,86 m 2,"TP. Nha Trang, Khánh Hòa",4,3,biệt thự,,biet-thu
3000000000.0,68 m 2,"TP. Nha Trang, Khánh Hòa",3,2,biệt thự,,biet-thu
5400000000.0,58 m 2,"TP. Nha Trang, Khánh Hòa",4,4,biệt thự,,biet-thu
5800000000.0,80 m 2,"TP. Nha Trang, Khánh Hòa",3,3,biệt thự,,biet-thu
4100000000.0,82 m 2,"TP. Nha Trang, Khánh Hòa",2,2,biệt thự,,biet-thu
4880000000.0,75 m 2,"TP. Nha Trang, Khánh Hòa",3,2,biệt thự,,biet-thu
11800000000.0,250 m 2,"TP. Nha Trang, Khánh Hòa",4,3,biệt thự,,biet-thu
4400000000.0,60 m 2,"TP. Nha Trang, Khánh Hòa",3,3,biệt thự,,biet-thu
3500000000.0,56 m 2,"TP. Nha Trang, Khánh Hòa",2,2,biệt thự,,biet-thu
3400000000.0,64 m 2,"TP. Nha Trang, Khánh Hòa",3,3,biệt thự,,biet-thu
6500000000.0,50 m 2,"TP. Nha Trang, Khánh Hòa",3,3,biệt thự,,biet-thu
5300000000000.0,90 m 2,"TP. Nha Trang, Khánh Hòa",4,3,biệt thự,,biet-thu
75000000000.0,540 m 2,"Quận Bình Tân, TPHCM",7,8,biệt thự,,biet-thu
27675000000.0,369 m 2,"Huyện Mê Linh, Hà Nội",3,4,biệt thự,,biet-thu
55000000000.0,240 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,biệt thự,,biet-thu
103000000000.0,360 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
60000000000.0,175 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
34500000000.0,160 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
37800000000.0,210 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,biet-thu
43500000000.0,126 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",6,5,biệt thự,,biet-thu
45500000000.0,274 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",4,5,biệt thự,,biet-thu
25000000000.0,1000 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",3,5,biệt thự,,biet-thu
