price,area,location,district,bedrooms_n,bathrooms_n,floors_n,house_type,year_built,facade_width,legal_status
28000.0,218.0,"Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,4,4,,nhà ở,,,so hong
13000.0,126.0,"Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,3,3,,nhà ở,,,so hong
28000.0,179.0,"Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,4,4,,nhà ở,,,so hong
62000.0,835.0,"Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,1,1,,nhà ở,,,so hong
23000.0,740.0,"Quận Cái Răng, Cần Thơ",Quận Cái Răng,0,1,,nhà ở,,,so hong
2700.0,50.0,"Quận Bình Thuỷ, Cần Thơ",Quận Bình Thuỷ,3,2,,nhà ở,,,so do
34200.0,380.0,"Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,3,2,,nhà ở,,,so do
1000.0,74.0,"Quận Bình Thuỷ, Cần Thơ",Quận Bình Thuỷ,0,0,,nhà ở,,,so do
3900.0,504.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,biệt thự,,,so hong
3250.0,204.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
1350.0,192.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
2450.0,510.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
1700.0,206.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
840.0,150.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
650.0,150.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
1000.0,108.0,"Huyện Chư Păh, Gia Lai",Huyện Chư Păh,0,0,,nhà ở,,,so hong
1300.0,198.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
1200.0,192.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
1270.0,240.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
1290.0,150.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
1570.0,467.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,đất nền,,,so hong
1500.0,150.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
4000.0,62.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
650.0,120.0,"Huyện Ia Grai, Gia Lai",Huyện Ia Grai,0,0,,nhà ở,,,so hong
750.0,125.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,đất nền,,,so hong
2800.0,181.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
2600.0,180.0,"TP. Pleiku, Gia Lai",TP. Pleiku,8,8,,nhà ở,,,so hong
8500.0,294.0,"TP. Pleiku, Gia Lai",TP. Pleiku,1,1,,biệt thự,,,so hong
2500.0,158.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
16000.0,84.0,"TP. Pleiku, Gia Lai",TP. Pleiku,4,3,,nhà ở,,,so hong
13500.0,175.0,"TP. Pleiku, Gia Lai",TP. Pleiku,5,4,,nhà ở,,,so hong
2500.0,75.0,"TP. Pleiku, Gia Lai",TP. Pleiku,3,2,,nhà ở,,,so hong
5799.0,120.0,"TP. Pleiku, Gia Lai",TP. Pleiku,2,2,,nhà ở,,,so hong
7000.0,94.0,"TP. Pleiku, Gia Lai",TP. Pleiku,12,11,,nhà ở,,,so hong
650.0,128.0,"Huyện Ia Grai, Gia Lai",Huyện Ia Grai,0,0,,nhà ở,,,so hong
2300.0,280.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
1500.0,124.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
7500.0,216.0,"TP. Pleiku, Gia Lai",TP. Pleiku,3,3,,biệt thự,,,so hong
2400.0,148.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
3200.0,122.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
1900.0,540.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so do
13500.0,548.0,"TP. Pleiku, Gia Lai",TP. Pleiku,6,3,,nhà ở,,,so hong
4000.0,64.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,0,,nhà ở,,,so hong
3600.0,200.0,"TP. Pleiku, Gia Lai",TP. Pleiku,2,2,,nhà ở,,,so hong
6600.0,187.0,"TP. Pleiku, Gia Lai",TP. Pleiku,0,1,,nhà ở,,,so hong
4000.0,30.0,"Quận Long Biên, Hà Nội",Quận Long Biên,1,1,,nhà ở,,,so do
10000.0,50.0,"Quận Long Biên, Hà Nội",Quận Long Biên,3,4,,nhà ở,,,so do
5000.0,23.0,"Quận Long Biên, Hà Nội",Quận Long Biên,2,2,,nhà ở,,,so do
9000.0,50.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,4,,nhà ở,,,so do
6000.0,30.0,"Quận Long Biên, Hà Nội",Quận Long Biên,3,4,,nhà ở,,,so do
7000.0,30.0,"Quận Long Biên, Hà Nội",Quận Long Biên,3,4,,nhà ở,,,so do
7000.0,40.0,"Quận Long Biên, Hà Nội",Quận Long Biên,3,3,,nhà ở,,,so do
15000.0,183.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,3,3,,nhà ở,,,so do
21500.0,77.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,3,3,,nhà ở,,,so do
42400.0,146.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,3,3,,nhà ở,,,so do
21800.0,83.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,3,3,,nhà ở,,,so do
14100.0,51.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,3,3,,nhà ở,,,so do
13900.0,101.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
14800.0,88.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,0,0,,nhà ở,,,so do
32800.0,112.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,5,5,,nhà ở,,,so do
12200.0,103.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,4,,nhà ở,,,so do
20100.0,72.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,3,,nhà ở,,,so do
20500.0,112.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,2,2,,nhà ở,,,so do
29200.0,185.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
34100.0,201.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
23300.0,83.0,"Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,0,0,,nhà ở,,,so do
20500.0,88.0,"Quận Long Biên, Hà Nội",Quận Long Biên,9,8,,nhà ở,,,so do
21300.0,101.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,6,5,,nhà ở,,,so do
22700.0,101.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,10,10,,nhà ở,,,so do
13500.0,153.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
16200.0,101.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
47800.0,221.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,6,6,,nhà ở,,,so do
32500.0,121.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,5,5,,nhà ở,,,so do
36200.0,121.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,5,5,,nhà ở,,,so do
38800.0,151.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,0,0,,nhà ở,,,so do
33800.0,136.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,4,,nhà ở,,,so do
23300.0,151.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,0,0,,nhà ở,,,so do
21800.0,102.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
14700.0,69.0,"Quận Long Biên, Hà Nội",Quận Long Biên,6,6,,nhà ở,,,so do
45900.0,358.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
23800.0,91.0,"Quận Long Biên, Hà Nội",Quận Long Biên,11,11,,nhà ở,,,so do
19300.0,81.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,7,5,,nhà ở,,,so do
21300.0,121.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,4,,nhà ở,,,so do
15300.0,97.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,3,,nhà ở,,,so do
12150.0,71.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,4,,nhà ở,,,so do
17300.0,75.0,"Quận Long Biên, Hà Nội",Quận Long Biên,6,5,,nhà ở,,,so do
33800.0,201.0,"Quận Long Biên, Hà Nội",Quận Long Biên,5,4,,nhà ở,,,so do
15900.0,73.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
12500.0,74.0,"Quận Long Biên, Hà Nội",Quận Long Biên,2,1,,nhà ở,,,so do
12300.0,50.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,4,,nhà ở,,,so do
23300.0,82.0,"Quận Long Biên, Hà Nội",Quận Long Biên,7,7,,nhà ở,,,so do
64800.0,273.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,8,8,,nhà ở,,,so do
24800.0,125.0,"Quận Long Biên, Hà Nội",Quận Long Biên,8,4,,nhà ở,,,so do
9400.0,61.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
23300.0,98.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,3,,nhà ở,,,so do
12500.0,58.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,0,0,,nhà ở,,,so do
36300.0,125.0,"Quận Long Biên, Hà Nội",Quận Long Biên,6,6,,nhà ở,,,so do
19300.0,75.0,"Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,0,0,,nhà ở,,,so do
48800.0,245.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,0,0,,nhà ở,,,so do
19900.0,120.0,"Quận Long Biên, Hà Nội",Quận Long Biên,2,1,,nhà ở,,,so do
11800.0,56.0,"Quận Long Biên, Hà Nội",Quận Long Biên,2,2,,nhà ở,,,so do
34800.0,116.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
22200.0,79.0,"Quận Long Biên, Hà Nội",Quận Long Biên,2,1,,nhà ở,,,so do
17200.0,92.0,"Quận Long Biên, Hà Nội",Quận Long Biên,7,7,,nhà ở,,,so do
11700.0,67.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
24300.0,101.0,"Quận Long Biên, Hà Nội",Quận Long Biên,3,2,,nhà ở,,,so do
21500.0,78.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,3,,nhà ở,,,so do
22800.0,78.0,"Quận Long Biên, Hà Nội",Quận Long Biên,12,12,,nhà ở,,,so do
28000.0,143.0,"Quận Long Biên, Hà Nội",Quận Long Biên,5,5,,biệt thự,,,so do
11900.0,70.0,"Quận Long Biên, Hà Nội",Quận Long Biên,3,3,,nhà ở,,,so do
21300.0,81.0,"Quận Long Biên, Hà Nội",Quận Long Biên,6,6,,nhà ở,,,so do
18800.0,89.0,"Quận Long Biên, Hà Nội",Quận Long Biên,6,6,,nhà ở,,,so do
13400.0,56.0,"Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,0,0,,nhà ở,,,so do
13800.0,50.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,4,4,,nhà ở,,,so do
43100.0,183.0,"Quận Long Biên, Hà Nội",Quận Long Biên,8,8,,nhà ở,,,so do
16800.0,84.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,3,3,,nhà ở,,,so do
13400.0,81.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
14700.0,60.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,7,8,,nhà ở,,,so do
11200.0,40.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,4,6,,nhà ở,,,so do
5550.0,86.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,3,2,,căn hộ,,,so do
6100.0,86.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,3,2,,căn hộ,,,so do
15600.0,62.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,7,8,,nhà ở,,,so do
33000.0,160.0,"Quận Hà Đông, Hà Nội",Quận Hà Đông,4,6,,biệt thự,,,so do
8950.0,49.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,3,4,,nhà ở,,,khong xac dinh
59900.0,210.0,"Quận Hà Đông, Hà Nội",Quận Hà Đông,5,5,,biệt thự,,,so do
7500.0,35.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,5,4,,nhà ở,,,so do
13950.0,50.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,7,6,,nhà ở,,,so do
11900.0,50.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,4,5,,nhà ở,,,so do
8900.0,34.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,4,5,,nhà ở,,,so do
11800.0,45.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,6,7,,nhà ở,,,so do
12500.0,48.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,9,10,,nhà ở,,,so do
4500.0,60.0,"Quận Long Biên, Hà Nội",Quận Long Biên,2,2,,căn hộ,,,so do
21000.0,71.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,6,8,,nhà ở,,,so do
15200.0,55.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,12,13,,căn hộ,,,so do
9300.0,99.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,3,3,,căn hộ,,,so do
6500.0,30.0,"Quận Long Biên, Hà Nội",Quận Long Biên,3,4,,nhà ở,,,so do
2250.0,35.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,2,2,,nhà ở,,,giay to viet tay
13800.0,50.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,4,5,,nhà ở,,,so do
9850.0,35.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,4,6,,nhà ở,,,so do
7750.0,90.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,3,2,,căn hộ,,,so do
12300.0,42.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,3,5,,nhà ở,,,so do
13900.0,70.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,6,7,,nhà ở,,,so do
10400.0,48.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,4,3,,nhà ở,,,so do
1800.0,36.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,2,2,,nhà ở,,,hop dong mua ban
12500.0,45.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,4,5,,nhà ở,,,so do
3600.0,32.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,3,4,,nhà ở,,,hop dong mua ban
7950.0,31.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,4,5,,nhà ở,,,so do
7100.0,30.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,4,5,,nhà ở,,,so do
9500.0,40.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,3,4,,nhà ở,,,so do
9650.0,34.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,4,5,,nhà ở,,,so do
4980.0,44.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,2,1,,nhà ở,,,so do
4950.0,54.0,"Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,2,1,,nhà ở,,,so do
7950.0,32.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,3,3,,nhà phố,,,so do
9500.0,42.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,5,5,,nhà phố,,,so do
7950.0,36.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,4,4,,nhà phố,,,so do
9000.0,30.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,2,3,,nhà ở,,,so do
21500.0,80.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,3,3,,nhà phố,,,so do
20000.0,75.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,5,4,,nhà phố,,,so do
16800.0,66.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,7,7,,nhà phố,,,so do
11000.0,45.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,4,4,,nhà phố,,,so do
14000.0,102.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,0,0,,nhà ở,,,so do
13000.0,102.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,0,0,,nhà ở,,,so do
7950.0,35.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,4,4,,nhà ở,,,so do
9100.0,35.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,4,3,,nhà ở,,,so do
20600.0,136.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
22800.0,147.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,4,,nhà ở,,,so do
5700.0,36.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,1,1,,nhà ở,,,so do
8000.0,52.0,"Quận Long Biên, Hà Nội",Quận Long Biên,1,1,,nhà ở,,,so do
10200.0,35.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,3,,nhà ở,,,so do
3500.0,15.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,3,2,,nhà ở,,,so do
6900.0,25.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,2,2,,nhà ở,,,so do
7800.0,40.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,4,4,,nhà ở,,,so do
4850.0,22.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,3,3,,nhà ở,,,so do
4700.0,16.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,2,2,,nhà ở,,,so do
5600.0,22.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,2,2,,nhà ở,,,so do
4000.0,16.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,2,2,,nhà ở,,,so do
26800.0,140.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,3,3,,nhà ở,,,so do
16000.0,55.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,5,5,,nhà ở,,,so do
7500.0,36.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,1,1,,nhà ở,,,so do
12500.0,65.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,4,4,,nhà ở,,,so do
7980.0,33.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,5,5,,nhà ở,,,so do
7800.0,43.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,1,1,,nhà ở,,,so do
9300.0,49.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,3,3,,nhà ở,,,so do
9200.0,55.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,0,0,,nhà ở,,,so do
4300.0,30.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,2,2,,nhà ở,,,so do
9000.0,31.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,1,1,,nhà ở,,,so do
15000.0,73.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,1,1,,nhà ở,,,so do
7500.0,34.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,2,2,,nhà ở,,,so do
7300.0,32.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,3,4,,nhà ở,,,so do
9850.0,34.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,2,2,,nhà ở,,,so do
8500.0,29.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,3,3,,nhà ở,,,so do
8300.0,32.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,3,3,,nhà ở,,,so do
5000.0,22.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,2,2,,nhà ở,,,so do
5600.0,36.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,1,1,,nhà ở,,,so do
4500.0,24.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,2,2,,nhà ở,,,so do
29500.0,110.0,"Quận Long Biên, Hà Nội",Quận Long Biên,5,5,,nhà ở,,,so do
29000.0,101.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,5,5,,nhà ở,,,so do
11900.0,53.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,3,3,,nhà ở,,,so do
8300.0,40.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,1,1,,nhà ở,,,so do
14950.0,58.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,7,5,,nhà ở,,,so do
14700.0,54.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,5,5,,nhà ở,,,so do
7200.0,80.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,2,2,,nhà ở,,,so do
7450.0,70.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,2,2,,nhà ở,,,so do
7500.0,25.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,2,2,,nhà ở,,,so do
4150.0,20.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,3,2,,nhà ở,,,so do
9500.0,44.0,"Quận Long Biên, Hà Nội",Quận Long Biên,4,4,,nhà ở,,,so do
4900.0,44.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,2,2,,nhà ở,,,hop dong mua ban
3500.0,60.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,2,1,,nhà ở,,,so do
4600.0,80.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,2,2,,nhà ở,,,so do
3500.0,12.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,3,2,,nhà ở,,,so do
8300.0,54.0,"Quận Long Biên, Hà Nội",Quận Long Biên,3,3,,nhà ở,,,so do
15000.0,60.0,"Quận Long Biên, Hà Nội",Quận Long Biên,0,0,,nhà ở,,,so do
2250.0,50.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,2,1,,nhà ở,,,so do
11200.0,100.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,0,0,,nhà ở,,,giay to hop le
5600.0,88.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,2,0,,nhà ở,,,so do
12555.0,81.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,0,0,,nhà ở,,,so do
10000.0,43.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,2,2,,nhà ở,,,so do
13000.0,53.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,6,4,,nhà ở,,,so do
11000.0,45.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,10,13,,nhà ở,,,so do
8900.0,30.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,3,4,,nhà ở,,,so hong
3450.0,100.0,"Thị Xã Sơn Tây, Hà Nội",Thị Xã Sơn Tây,0,0,,nhà ở,,,so do
43000.0,146.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,4,4,,nhà ở,,,so do
31000.0,138.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,10,7,,nhà ở,,,so do
25000.0,125.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,6,7,,nhà ở,,,so do
81000.0,352.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,5,5,,nhà ở,,,so do
7150.0,45.0,"Quận Hà Đông, Hà Nội",Quận Hà Đông,3,4,,nhà ở,,,so do
7300.0,42.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,3,4,,nhà ở,,,so do
33000.0,165.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,5,5,,nhà ở,,,so do
40000.0,161.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,8,8,,nhà ở,,,so do
12000.0,55.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,4,4,,nhà ở,,,so do
60000.0,228.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,8,9,,nhà ở,,,so do
16500.0,65.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,6,6,,nhà ở,,,so do
15600.0,82.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,5,5,,nhà ở,,,so do
15800.0,80.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,6,6,,nhà ở,,,so do
10000.0,60.0,"Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,4,4,,nhà ở,,,so do
12499.0,50.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,4,5,,nhà ở,,,so do
32000.0,120.0,"Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,6,5,,nhà ở,,,so do
17500.0,63.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,4,5,,nhà ở,,,so do
22000.0,85.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,5,5,,nhà ở,,,so do
34000.0,120.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,6,6,,nhà ở,,,so do
36000.0,121.0,"Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,0,0,,nhà ở,,,so do
19000.0,100.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,5,5,,nhà ở,,,so do
18000.0,88.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,8,8,,nhà ở,,,so do
9800.0,50.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,0,0,,nhà ở,,,so do
16800.0,70.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,6,6,,nhà ở,,,so do
21000.0,85.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,4,5,,nhà ở,,,so do
10700.0,50.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,4,4,,nhà ở,,,so do
10500.0,50.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,6,5,,nhà ở,,,so do
81000.0,435.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,5,5,,nhà ở,,,so do
15000.0,68.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,6,6,,nhà ở,,,so do
11999.0,50.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,4,3,,nhà ở,,,so do
12500.0,50.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,4,5,,nhà ở,,,so do
28000.0,114.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,2,2,,nhà ở,,,so do
11500.0,50.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,5,4,,nhà ở,,,so do
